,Subject,Timepoint,Subgraph_Index,Number_R2,Image_R2,Word_R2
3040,6,1,0,0.7628279631980229,0.5829191429070484,0.2147155765670311
3041,6,1,1,0.7570075518275327,0.5694949702325299,0.21514092873947058
3042,6,1,2,0.7571410962520253,0.5950632347920358,0.22250961892204482
3043,6,1,3,0.7473608514883712,0.5525872304090118,0.1978134010602909
3044,6,1,4,0.715352628711535,0.5572624443965579,0.19554758185676083
3045,6,1,5,0.6447442556970275,0.5124909432553807,0.17326532245791224
3046,6,1,6,0.8429583667839239,0.6057714739376946,0.22054543196754609
3047,6,1,7,0.7420536549770933,0.5736185221605,0.21705448897544768
3048,6,1,8,0.7872681317164123,0.5892317058706257,0.218645438215921
3049,6,1,9,0.8223591542261984,0.6046650650180972,0.22233793975911356
3050,6,1,10,0.7948336419488427,0.5950376688777425,0.2224720026936244
3051,6,1,11,0.7704622582348588,0.5856194934507668,0.21826094331323623
3052,6,1,12,0.7522302927024253,0.5764989534445921,0.21818383031839375
3053,6,1,13,0.8124333336387228,0.5973639330552165,0.2270982162801211
3054,6,1,14,0.8058554399857963,0.601576520314504,0.22568126669984614
3055,6,1,15,0.824449621911988,0.6062393492328277,0.22082478588291812
3056,6,1,16,0.7758861967708924,0.5912337775400024,0.22306367348708997
3057,6,1,17,0.7762756998432847,0.5932636597551278,0.22269739935014324
3058,6,1,18,0.7977949844272121,0.5974071055275425,0.22153357317918868
3059,6,1,19,0.7460108378056289,0.5736580563454842,0.21773469971446283
3060,6,1,20,0.7375711283805116,0.5605674585846278,0.20772647103738895
3061,6,1,21,0.7597984918834593,0.5912521474022281,0.22200942358163261
3062,6,1,22,0.7507739943527778,0.557280321396647,0.19947145491229296
3063,6,1,23,0.6975403235207142,0.5418395735431849,0.1841264791321729
3064,6,1,24,0.7303886518196752,0.5829567163992038,0.21195036502808828
3065,6,1,25,0.7174127447954373,0.5431007062942879,0.1954219249720808
3066,6,1,26,0.7611605071816322,0.5855718561697905,0.21961285615388915
3067,6,1,27,0.778989753684286,0.5876373323202335,0.21908420609852186
3068,6,1,28,0.7021057475086155,0.5676442434138644,0.20903990848569975
3069,6,1,29,0.7684635350193175,0.5878926385060734,0.2183841766583886
3070,6,1,30,0.7874469546447149,0.5876494240806225,0.2194900661292409
3071,6,1,31,0.7861130975817748,0.6018101684926508,0.2259759193045632
3072,6,1,32,0.7520489398509234,0.5765461203770426,0.21705327413139994
3073,6,1,33,0.768862640923553,0.582979014758208,0.20965666876285505
3074,6,1,34,0.8187605501699012,0.6017898066196131,0.2098651386399485
3075,6,1,35,0.8265397534767042,0.6062194800462053,0.22263126760670476
3076,6,1,36,0.7687798645062395,0.5856206357306103,0.21623636251534373
3077,6,1,37,0.7953084078878138,0.5983081470314471,0.21372245489710395
3078,6,1,38,0.6261684315712966,0.5165311995035867,0.17448512024148083
3079,6,1,39,0.7571053625014253,0.5830433750189609,0.21119973613531356
3080,6,1,40,0.8385153690026905,0.6192277100090977,0.2127000827133311
3081,6,1,41,0.8296426657371538,0.6042934693324429,0.21994469778683665
3082,6,1,42,0.6956143896293334,0.543718249145221,0.19194834963169705
3083,6,1,43,0.7742198272198664,0.587907306608152,0.21063489483201955
3084,6,1,44,0.810969042856978,0.6031564265161675,0.21034227492139781
3085,6,1,45,0.8127471676658513,0.6030137749894053,0.21206327941871614
3086,6,1,46,0.8268223090393847,0.6061675266536327,0.22306539505507236
3087,6,1,47,0.7382718071343601,0.5716513815506397,0.20741900205995653
3088,6,1,48,0.8236602761522436,0.6042805583989943,0.2176937954911779
3089,6,1,49,0.6406544215047856,0.5165598403527496,0.170947224019956
3090,6,1,50,0.7350140470764257,0.5717282837381803,0.19674935138931282
3091,6,1,51,0.8191897779293772,0.6014023465138104,0.2042810604552515
3092,6,1,52,0.836634909250496,0.6061456702098736,0.21443600625197576
3093,6,1,53,0.7742218635913816,0.5766339840358125,0.1992205734587397
3094,6,1,54,0.7314214845091433,0.5604732322107072,0.19045610662278786
3095,6,1,55,0.8229316087164782,0.6031606501099918,0.22918368358257976
3096,6,1,56,0.8255913642282524,0.6031448126467762,0.20544770892727232
3097,6,1,57,0.7909996045399973,0.5916857728652939,0.2257161298391347
3098,6,1,58,0.7510505430903514,0.571712171431488,0.21758145094105244
3099,6,1,59,0.8032358208031798,0.5968188307776812,0.21773438752528412
3100,6,1,60,0.7195412759962165,0.5829595520913966,0.20615396109568493
3101,6,1,61,0.8352139051201038,0.5968147673098986,0.21605052044556902
3102,6,1,62,0.7521431308801996,0.5765909451974512,0.21058165415766456
3103,6,1,63,0.8215292544383395,0.6029775060757041,0.2037400969968738
3104,6,1,64,0.7704178457333877,0.5618890531703012,0.1940542663509617
3105,6,1,65,0.8513090451025439,0.6151287542933362,0.21710381757900796
3106,6,1,66,0.8221361489482034,0.6150523879232249,0.221967389936087
3107,6,1,67,0.7747193575704556,0.5895366136557307,0.20845954499413646
3108,6,1,68,0.7354422109075555,0.5486066850216995,0.19264112078610673
3109,6,1,69,0.8453319552360824,0.6092517698769064,0.2088655896227995
3110,6,1,70,0.8233578130433266,0.6111133105918224,0.20834470201492067
3111,6,1,71,0.868857506667666,0.6173507613218355,0.23466401297727274
3112,6,1,72,0.8155221912662804,0.6080463179704152,0.20222179484316455
3113,6,1,73,0.8369161874931408,0.6166164178760256,0.22403679083139594
3114,6,1,74,0.7965404016229497,0.5917335393872758,0.209655532414979
3115,6,1,75,0.8677565802036209,0.6173895329139039,0.23543852417148078
3116,6,1,76,0.8181592940652379,0.6048106920561568,0.2137743410009445
3117,6,1,77,0.788961214398843,0.5932486040758463,0.21488405084604031
3118,6,1,78,0.8049232341698178,0.601807601131094,0.22025589945391286
3119,6,1,79,0.7211534868177513,0.5334655921172965,0.16492641403863229
3120,6,1,80,0.700550003529113,0.5437499613575076,0.18647661196456805
3121,6,1,81,0.7520728393500136,0.5646006439772517,0.19798077492830746
3122,6,1,82,0.7492445982967026,0.5735389071866388,0.20158100680663504
3123,6,1,83,0.7329226528909536,0.5485827956032929,0.19554104530479413
3124,6,1,84,0.8367581706965272,0.6079218283813588,0.22387529161450717
3125,6,1,85,0.8387316585818494,0.6166305827034666,0.21735705368685562
3126,6,1,86,0.7664986545564025,0.5878989314150076,0.21922881134994193
3127,6,1,87,0.7446739633410061,0.548548526244569,0.18787002321818208
3128,6,1,88,0.7587817871281851,0.5618253814151485,0.1931861770753326
3129,6,1,89,0.7376727818783979,0.5485925690202557,0.20062156742237114
3130,6,1,90,0.6190880705045296,0.5125297336270168,0.16058843409704193
3131,6,1,91,0.6695212939487707,0.5310632031405165,0.1759918630145456
3132,6,1,92,0.7183347459707636,0.5476116557304688,0.19603885655668785
3133,6,1,93,0.8232573152764071,0.6046495926356334,0.21633050336497653
3134,6,1,94,0.8014635873239979,0.6029955305691431,0.20750414091724667
3135,6,1,95,0.7249761267410805,0.5381851724738175,0.18116480488502415
3136,6,1,96,0.7603565012123081,0.5830125803430736,0.2175540874891904
3137,6,1,97,0.7459573334198851,0.583012339512401,0.19743281375957092
3138,6,1,98,0.8125315077662075,0.5976023199195535,0.2141496666044203
3139,6,1,99,0.7721622982866954,0.5893070041577326,0.2004452920889796
3140,6,1,100,0.724861955448634,0.5546830806744462,0.18872228767771554
3141,6,1,101,0.8318526552096779,0.6128913446729535,0.22201567729103594
3142,6,1,102,0.7580858074935677,0.5876018756397516,0.21357740927705535
3143,6,1,103,0.8114100286839241,0.6016539601801583,0.21486808392560672
3144,6,1,104,0.8200541247181488,0.6017187885501528,0.21647467132849468
3145,6,1,105,0.8308198594342934,0.597601701166631,0.2228611893774375
3146,6,1,106,0.8182674249128276,0.6170756880157993,0.2243285925889813
3147,6,1,107,0.8266199502804689,0.6092495249154485,0.21818623000527496
3148,6,1,108,0.8197243859123775,0.6040042037247357,0.21091762504013176
3149,6,1,109,0.7358630649059733,0.5572182632901669,0.18636970264926483
3150,6,1,110,0.8337510667526493,0.6110974239679734,0.2178548688087501
3151,6,1,111,0.839654784567954,0.6208149160486767,0.22452658188521674
3152,6,1,112,0.8083560484535105,0.6018149905276738,0.21195685636298087
3153,6,1,113,0.7324104196767747,0.5736722520572619,0.21283210707854675
3154,6,1,114,0.8253684956273523,0.6144721777440754,0.22852634422088275
3155,6,1,115,0.7619502435784999,0.5572616471120733,0.19454654974473481
3156,6,1,116,0.8306595188915022,0.6062024191627534,0.2219061554038543
3157,6,1,117,0.7585505781467949,0.5618561175096755,0.20378586703629675
3158,6,1,118,0.7559037072619361,0.5646043822009731,0.20696724281893183
3159,6,1,119,0.701715583770956,0.5310868084556517,0.18673821319851988
3160,6,1,120,0.8247718007057923,0.6046968910373097,0.22786497833063432
3161,6,1,121,0.7640861791315262,0.5799255734093048,0.21864425671951018
3162,6,1,122,0.7485026095573644,0.5736078372629462,0.21389880264775907
3163,6,1,123,0.8285038339591446,0.6092810642560559,0.22195906393431375
3164,6,1,124,0.8025493804272971,0.6016256475831759,0.2293711217718129
3165,6,1,125,0.7764709168282382,0.5879130697421384,0.2134879384185298
3166,6,1,126,0.7998007837537021,0.6016412325811907,0.2289293077493843
3167,6,1,127,0.7247180701728722,0.5737776196831585,0.21768649895009445
3168,6,1,128,0.8140539175700903,0.6057962656772651,0.22972774230945942
3169,6,1,129,0.7831616565270422,0.5876398284664914,0.2191254928574951
3170,6,1,130,0.7713480077905749,0.5798654003758918,0.2179945360354915
3171,6,1,131,0.8125665934040003,0.6039752155546309,0.21981130925354248
3172,6,1,132,0.7787652203010751,0.5875844488053918,0.21660464075590505
3173,6,1,133,0.8109036768402367,0.6044146185366763,0.22077443796856533
3174,6,1,134,0.8013179425994713,0.6018206508986941,0.22744704210665836
3175,6,1,135,0.7027387504180036,0.5421005803016044,0.18884455387271384
3176,6,1,136,0.8296642752120007,0.6029967358045696,0.22269521854161023
3177,6,1,137,0.8098329028689794,0.6046196044688275,0.2198349804938398
3178,6,1,138,0.7705061588077762,0.5967959212961574,0.22748984086490665
3179,6,1,139,0.7869762431304643,0.597349733586526,0.22937016976245295
3180,6,1,140,0.7970793529251481,0.5982988091354037,0.22894367593024081
3181,6,1,141,0.8103322922237168,0.6046570755398682,0.22400451045071434
3182,6,1,142,0.7464930140154342,0.5676760720095516,0.20381008180698892
3183,6,1,143,0.816539593150559,0.5975726514597602,0.22069948072634063
3184,6,1,144,0.7647372428971342,0.576639989564643,0.20089828267061288
3185,6,1,145,0.8032437487815735,0.6018673555147152,0.22161951719940542
3186,6,1,146,0.8132151425585155,0.6016671446510591,0.21519888509105628
3187,6,1,147,0.7461474534149682,0.5876939560778672,0.21686968636093343
3188,6,1,148,0.8303802277348629,0.6040030038775266,0.20934050322745862
3189,6,1,149,0.8156858897105925,0.603938019438402,0.2157936580157607
3190,6,1,150,0.8197742541060282,0.604268738773438,0.2096864084058381
3191,6,1,151,0.7991760897536193,0.615011864218899,0.22836969059262033
3192,6,1,152,0.858575655349781,0.6124604424000588,0.2296241139714966
3193,6,1,153,0.8043687700972493,0.60161283434067,0.2252807917216893
3194,6,1,154,0.7626736125555336,0.5950345506282751,0.22394833609940037
3195,6,1,155,0.6772619508277742,0.5396481279710065,0.17781620330727677
3196,6,1,156,0.7957133046473072,0.6018217417417492,0.23069091118945675
3197,6,1,157,0.7134909374656013,0.5392180942848891,0.1900798332991973
3198,6,1,158,0.8513939207173263,0.6111373252233913,0.2185222539104571
3199,6,1,159,0.7642432451405249,0.6017957190467114,0.2315571973513811
3200,6,2,0,0.7584296567516776,0.5799503209531224,0.21638593122201277
3201,6,2,1,0.7496307260111843,0.5736282984023003,0.21783960391323348
3202,6,2,2,0.7758931540322845,0.5878869482364573,0.21454451729771043
3203,6,2,3,0.7485432435336271,0.5645887884757206,0.21194633426739837
3204,6,2,4,0.7346510065046532,0.5694520822282736,0.21538472357232544
3205,6,2,5,0.7595321811836843,0.5694601109613275,0.21076827661885694
3206,6,2,6,0.7708428843533034,0.5799353676097276,0.21447082333116696
3207,6,2,7,0.6678797545935686,0.49691880293978413,0.17267039300299875
3208,6,2,8,0.7816285881909386,0.5876765556161235,0.22517855879078502
3209,6,2,9,0.7414817523659611,0.5646657404088747,0.20980457101683875
3210,6,2,10,0.8147617581443882,0.5717239644725666,0.21705895366919023
3211,6,2,11,0.7892297803241476,0.5895123699249475,0.223762010632861
3212,6,2,12,0.7531429586834302,0.5468759167579932,0.19641005484206658
3213,6,2,13,0.7771361707104636,0.5879289144117745,0.2217389839642232
3214,6,2,14,0.7700569894224281,0.5916805419970891,0.224738531152005
3215,6,2,15,0.7602349339579851,0.589240714851918,0.21977061133524944
3216,6,2,16,0.7563927672958666,0.5646136482209064,0.21292322792189908
3217,6,2,17,0.7972756544095831,0.5968022834522578,0.22860655985388167
3218,6,2,18,0.7663248788105312,0.5829842348994121,0.21805777734488707
3219,6,2,19,0.7947073939141058,0.591682351307808,0.22157841123621919
3220,6,2,20,0.7756822812474584,0.5892520031792071,0.22042103815346942
3221,6,2,21,0.7699404482906211,0.5830322941213468,0.22045347327973314
3222,6,2,22,0.7521946721736573,0.5694274862387914,0.2158829545971082
3223,6,2,23,0.7516114470022897,0.5717104521977169,0.21691716176089268
3224,6,2,24,0.7641504602776494,0.5856370968211292,0.22332761136770019
3225,6,2,25,0.7886693838760989,0.587690045533355,0.21733435015754524
3226,6,2,26,0.7301783240022661,0.5676249522339226,0.21124140383521342
3227,6,2,27,0.7202050727388348,0.5766104149687428,0.21671272232948
3228,6,2,28,0.7427930416075377,0.5765441449084432,0.20785622474200988
3229,6,2,29,0.6983222029398182,0.5468497307276431,0.19138566506895205
3230,6,2,30,0.7978125185962928,0.596818400396441,0.22258032660764357
3231,6,2,31,0.7529564871262016,0.5618841705023129,0.21040469825823166
3232,6,2,32,0.7410901543772802,0.5736608977671733,0.21571463167190635
3233,6,2,33,0.7403890883981465,0.5799559279475907,0.21773179808146653
3234,6,2,34,0.7825128054612049,0.5892235286826912,0.21351237489827768
3235,6,2,35,0.6835637971351246,0.5203440111875504,0.17674457262452314
3236,6,2,36,0.7303883606624275,0.5431419594670678,0.18688726727293214
3237,6,2,37,0.6004630150955883,0.5098832681794461,0.18143043575122547
3238,6,2,38,0.7417388727224805,0.5572693671514815,0.18665203658649648
3239,6,2,39,0.6364407351282255,0.5203563879763375,0.16916565366728592
3240,6,2,40,0.7597198707003996,0.5572172310851424,0.19850706512657085
3241,6,2,41,0.7272438250038628,0.552632456686959,0.20113482496271096
3242,6,2,42,0.7729630969349622,0.5893108929604975,0.20864254771147195
3243,6,2,43,0.6968011586521262,0.5418499786167654,0.1910267425229359
3244,6,2,44,0.7243661518521431,0.5420719471064486,0.1732641971059216
3245,6,2,45,0.8313476055096268,0.6025514603689566,0.2100834077298752
3246,6,2,46,0.6819562576280063,0.5418546243275866,0.19307568194798083
3247,6,2,47,0.6548605930108747,0.5165798262380552,0.17946273991826495
3248,6,2,48,0.6728792807869866,0.5381153511860611,0.18555460035156557
3249,6,2,49,0.5456008744583987,0.4989299034657419,0.17056171319484212
3250,6,2,50,0.6514477780749082,0.5165429953556647,0.18751802068644483
3251,6,2,51,0.6079286989319732,0.5068994195086024,0.18101685160468772
3252,6,2,52,0.7250197291503263,0.5380926955027765,0.18636438040956296
3253,6,2,53,0.7517567294436248,0.5334071748670324,0.179507478232416
3254,6,2,54,0.7001477766160646,0.5404275443354363,0.19290430075194606
3255,6,2,55,0.7496803044337548,0.5879282861176728,0.20683494198741129
3256,6,2,56,0.572465724618094,0.505031522894462,0.16522946727715315
3257,6,2,57,0.7569928412995532,0.5830587000056868,0.21736161688488323
3258,6,2,58,0.7910835673441277,0.5916644290007539,0.2221634623559605
3259,6,2,59,0.7273679609667014,0.5485741399722556,0.19749857182602085
3260,6,2,60,0.7318752673213827,0.5546522283237305,0.18249278959352655
3261,6,2,61,0.6857699940485839,0.5310159724959065,0.185223933401202
3262,6,2,62,0.8061713263135879,0.6018127953322285,0.22221833879036157
3263,6,2,63,0.7163117462202739,0.5717252625431551,0.21653495560191824
3264,6,2,64,0.750854169979777,0.5618766153404731,0.2058208744442086
3265,6,2,65,0.8268413906658008,0.6046380560058668,0.22138432138137681
3266,6,2,66,0.7990915379010697,0.5967348988270171,0.22002878422113448
3267,6,2,67,0.750332775253719,0.5606099202363694,0.20080447992320377
3268,6,2,68,0.798802351926633,0.5932642541972412,0.2223825326220389
3269,6,2,69,0.8197521667817897,0.6014102752614842,0.21590247925281933
3270,6,2,70,0.8446640686344071,0.6057216742653825,0.21483919158598097
3271,6,2,71,0.8218988381024243,0.6017474479366143,0.21028378045305438
3272,6,2,72,0.8145882383115198,0.6016961373895915,0.229609847917434
3273,6,2,73,0.8198444401698131,0.6042669369953981,0.22437762174872347
3274,6,2,74,0.8008921075126818,0.5983034351251808,0.2041665829048563
3275,6,2,75,0.7857729667576313,0.5916903955785735,0.20966185184635602
3276,6,2,76,0.7635715240757502,0.5917712205714739,0.2201870657835228
3277,6,2,77,0.7074956448921492,0.5392379830322914,0.1819492550185332
3278,6,2,78,0.649462789676196,0.5165353429565447,0.17064239973534792
3279,6,2,79,0.7464703392420233,0.5468727135679972,0.18582160699858405
3280,6,2,80,0.7034343268217244,0.557266403768814,0.20402543811034535
3281,6,2,81,0.7473955233583182,0.5618452864752106,0.20623386925796353
3282,6,2,82,0.7216867841476766,0.543696091802277,0.19206410196851675
3283,6,2,83,0.7428100246847813,0.5829630572028185,0.21504889368577962
3284,6,2,84,0.6162643196022026,0.5049485231665441,0.16449335900159134
3285,6,2,85,0.8285946345633601,0.6017092324601482,0.22427212707729968
3286,6,2,86,0.794795745917486,0.5968045365364122,0.22913082961423117
3287,6,2,87,0.7454991018287105,0.5736370632785989,0.21189985231629188
3288,6,2,88,0.7782274638380708,0.5799224571117257,0.20864927897685315
3289,6,2,89,0.7503085256825281,0.5676652174732094,0.20610823489384988
3290,6,2,90,0.7257087546046629,0.54311033086818,0.1801971795770501
3291,6,2,91,0.774312985667691,0.5765155047973016,0.21570634062854632
3292,6,2,92,0.8017999457630711,0.6025338264904431,0.20012695896541893
3293,6,2,93,0.8202785198239039,0.6042532227604445,0.22277156175227197
3294,6,2,94,0.8054152358499003,0.6014067742996507,0.22268634014318373
3295,6,2,95,0.8109687719007833,0.6017769815902463,0.22819980971928167
3296,6,2,96,0.8055318961878137,0.6017803696586821,0.22658715158203477
3297,6,2,97,0.7600518096266401,0.5573028001687991,0.19708897896559577
3298,6,2,98,0.8109198816485039,0.6016863982480742,0.22463189963341532
3299,6,2,99,0.8160658923103811,0.6026047029196933,0.2128840540406533
3300,6,2,100,0.8260517138535519,0.6057674856567993,0.2319625003017306
3301,6,2,101,0.7753374541920011,0.5876662625277551,0.2228824471155314
3302,6,2,102,0.7796384148975872,0.5976259753753522,0.22211919305864755
3303,6,2,103,0.8016480091099525,0.5892718350232186,0.21351328740860634
3304,6,2,104,0.8139091142246249,0.6013774864396405,0.22833087626713752
3305,6,2,105,0.727046346505267,0.5418391836292289,0.18263746766214672
3306,6,2,106,0.8016179713477354,0.5973935292486091,0.2258595622645191
3307,6,2,107,0.755604596468604,0.5618754306839732,0.21446031713469263
3308,6,2,108,0.7676150496891438,0.5830281752686427,0.22078615107701688
3309,6,2,109,0.7957876165417617,0.605823915315327,0.2074557976247996
3310,6,2,110,0.7931783106720633,0.5973726317497289,0.22163699721720584
3311,6,2,111,0.7968908327298383,0.5894668081623502,0.225053880911164
3312,6,2,112,0.7561915928279807,0.5932051367392125,0.22379748472950628
3313,6,2,113,0.7931292282825185,0.5916775015240082,0.21636138223490775
3314,6,2,114,0.8001906784091394,0.598336782146528,0.22622383805869806
3315,6,2,115,0.8308906161384068,0.6042663861872235,0.23182186106096064
3316,6,2,116,0.7619831419570705,0.5736812261873016,0.21404284078494967
3317,6,2,117,0.7868926442457103,0.5892610076572,0.20559477993048855
3318,6,2,118,0.7817934414651238,0.5916778450989923,0.21669179468843766
3319,6,2,119,0.7572655308513808,0.5765969792739004,0.21596618470418838
3320,6,2,120,0.8001920580207246,0.5973620655351612,0.2286848038641782
3321,6,2,121,0.8003568980245975,0.6025316203806829,0.21397660880923516
3322,6,2,122,0.7945096942733494,0.5916930479200544,0.22156508286985194
3323,6,2,123,0.7807362027782545,0.5917097393474859,0.225820290242108
3324,6,2,124,0.8268867074362924,0.6045830129991382,0.2122187844672242
3325,6,2,125,0.5982986316966381,0.5050234553996064,0.15522745337715763
3326,6,2,126,0.8038096948162116,0.5974059540928509,0.22748472477326914
3327,6,2,127,0.7844562519735894,0.5916818898204003,0.22063643381702625
3328,6,2,128,0.7928630805205067,0.5983214735039408,0.22325973788984244
3329,6,2,129,0.7862011312621461,0.5932400870883374,0.22592521400860044
3330,6,2,130,0.756043940760912,0.5950290717670312,0.22274175407408106
3331,6,2,131,0.770554966886952,0.5876813916735872,0.21238290768790644
3332,6,2,132,0.6348024143297537,0.5049866844856153,0.1645322423766976
3333,6,2,133,0.5491544670441785,0.46465503009695197,0.15240147446527982
3334,6,2,134,0.6690320378123867,0.5310834121099275,0.16187422852229225
3335,6,2,135,0.6724939516511707,0.5310843111029646,0.18404479328325138
3336,6,2,136,0.7445761083651083,0.5618907104390917,0.19636980287655395
3337,6,2,137,0.7392001937296435,0.5572711213604935,0.19529640943432386
3338,6,2,138,0.7631373946510239,0.5830290269225038,0.2148133419667206
3339,6,2,139,0.8057596894466346,0.5975641028321763,0.2268554457079555
3340,6,2,140,0.7459348217890063,0.567660564276361,0.21330005124279508
3341,6,2,141,0.7391861315989807,0.5856173820563748,0.21651990581673403
3342,6,2,142,0.7883080178066457,0.5912540425043804,0.22243093761486668
3343,6,2,143,0.820171988379664,0.5894608520454483,0.21022023858538028
3344,6,2,144,0.7068702908663638,0.5404387437177426,0.18882245893106014
3345,6,2,145,0.7551643689791256,0.5468493149556544,0.19351583416101092
3346,6,2,146,0.7755432805560539,0.5950911977397537,0.224427225077359
3347,6,2,147,0.5678605950432964,0.4936476482670081,0.1746046204120852
3348,6,2,148,0.4477165071417608,0.4522696366808001,0.14639479641017894
3349,6,2,149,0.8220139870260195,0.6024420239497281,0.21105140934453062
3350,6,2,150,0.746504943299251,0.5618912075131951,0.20842027229753918
3351,6,2,151,0.7933766401617819,0.601809411962078,0.2223420359412398
3352,6,2,152,0.7410238512474178,0.5572263699978027,0.199480678452494
3353,6,2,153,0.7915234875289587,0.6048298137461707,0.2267031332120245
3354,6,2,154,0.7646133143865168,0.5618957772813342,0.21391624428547296
3355,6,2,155,0.7789628925944746,0.5695214356183347,0.20593405560207462
3356,6,2,156,0.7898527370533991,0.5878706240645256,0.2038074821124215
3357,6,2,157,0.7169589606802791,0.573665567390612,0.21434393471165386
3358,6,2,158,0.737939550652357,0.5420989565232243,0.17994374094334678
3359,6,2,159,0.8014236245928071,0.5976266752271658,0.22955172632933166
3360,7,0,0,0.8230807123469237,0.6057606069997639,0.22233598107153457
3361,7,0,1,0.7631470678341876,0.6057276540537597,0.2224261441803862
3362,7,0,2,0.8119840582156308,0.6042627715032031,0.20509595174632841
3363,7,0,3,0.7936477496037198,0.6017795746059263,0.2155521127663106
3364,7,0,4,0.8084947822598719,0.6043727386621798,0.21312202788079812
3365,7,0,5,0.6978928804947122,0.5334254554087124,0.17892851632887116
3366,7,0,6,0.4293716339971957,0.4508090846506246,0.1524266102523854
3367,7,0,7,0.7138257147136499,0.5468514510688396,0.18033753271730718
3368,7,0,8,0.873698448386528,0.6187893718238164,0.22619428430484276
3369,7,0,9,0.8254702037430612,0.6078999275429878,0.21719138822910078
3370,7,0,10,0.7853031347450965,0.6057712890812392,0.22538532241467782
3371,7,0,11,0.825084321319833,0.6039741807164442,0.22157715603434544
3372,7,0,12,0.8631723916255222,0.6187444313429938,0.21704875230641935
3373,7,0,13,0.6272294804743319,0.5098958641047513,0.16083424200748384
3374,7,0,14,0.8261428585948659,0.6092738919713275,0.2054601291611406
3375,7,0,15,0.8195443459975319,0.6158438937789594,0.22700060124115531
3376,7,0,16,0.8436147452629243,0.6124427549937952,0.22480485341364184
3377,7,0,17,0.8239079192550909,0.6029683839054892,0.21978979067968538
3378,7,0,18,0.8166749671727351,0.6129022720715589,0.2082405154016109
3379,7,0,19,0.8610707247772358,0.617325602186666,0.23240782740478783
3380,7,0,20,0.8202149883959864,0.6078944849814344,0.21264235582564964
3381,7,0,21,0.8218390757507277,0.6079941721058256,0.22844843993998126
3382,7,0,22,0.8219878867710022,0.6079212137573333,0.21916403671510795
3383,7,0,23,0.8243840125693872,0.6078931156951646,0.21905490863997887
3384,7,0,24,0.8160509507150915,0.6043751318782106,0.20142909343565968
3385,7,0,25,0.8279224584849323,0.6057220852285272,0.20748831970175352
3386,7,0,26,0.7763279858584783,0.6110742874132747,0.2242558782012616
3387,7,0,27,0.8192392504264094,0.6198792103559874,0.22903336353317336
3388,7,0,28,0.818167053706285,0.6080197713967423,0.2161583101084526
3389,7,0,29,0.8290885771109175,0.6173036438527382,0.2300077209935375
3390,7,0,30,0.6894106972570677,0.5418365931521519,0.1763448707390668
3391,7,0,31,0.7709835279117121,0.5968030847049863,0.2181209964906483
3392,7,0,32,0.7774550520628302,0.6128829091112687,0.22063618878009955
3393,7,0,33,0.7619067462306849,0.5932525961000096,0.22204609671505196
3394,7,0,34,0.6364706620435047,0.5203453442137016,0.1741902813788305
3395,7,0,35,0.8352859588904027,0.6170236188681061,0.23013148759248858
3396,7,0,36,0.8190238237697576,0.6080115923340702,0.22620850627090244
3397,7,0,37,0.86748035458903,0.6173578255563262,0.23276260411948685
3398,7,0,38,0.7790714926297697,0.5547032086901967,0.19179728787091277
3399,7,0,39,0.7319738284498836,0.5606132098753781,0.1911192019139262
3400,7,0,40,0.7936919110696171,0.5605801015591467,0.19088128178418956
3401,7,0,41,0.6883801029025014,0.540470431133147,0.18286053976294178
3402,7,0,42,0.8126104484067336,0.6170067393259445,0.21161267366374983
3403,7,0,43,0.6998338435326314,0.5381450011403867,0.17005191651208473
3404,7,0,44,0.754697625021726,0.582966740855466,0.2074906812926512
3405,7,0,45,0.835576365356023,0.6158118776775583,0.22185335987719426
3406,7,0,46,0.8154868446574984,0.6144543585965099,0.22715016231033977
3407,7,0,47,0.8084768455362938,0.6184214400071023,0.2152403184172279
3408,7,0,48,0.8300284849160757,0.6057411417000858,0.20454043128900437
3409,7,0,49,0.7692533197501012,0.6166016671124894,0.2146970914640752
3410,7,0,50,0.8484565814030612,0.6198857850182437,0.21167962385151268
3411,7,0,51,0.7535300060300977,0.5546800145953507,0.19458275768616415
3412,7,0,52,0.673638242596063,0.5404573470614221,0.1747716909618606
3413,7,0,53,0.8117424669651806,0.6128898054602544,0.23328064535659176
3414,7,0,54,0.8393313206486576,0.6151601806860922,0.20817704501808365
3415,7,0,55,0.700365451164626,0.5404617578238177,0.18129678181594308
3416,7,0,56,0.3421758980930434,0.42488346667189036,0.1467552297809566
3417,7,0,57,0.6170481096548315,0.47135351024975763,0.16452467325181103
3418,7,0,58,0.8522902373435713,0.6162311201717583,0.2252936088669096
3419,7,0,59,0.7572684082172179,0.5876135493494438,0.2105456185730593
3420,7,0,60,0.7176969648946848,0.5421158718214669,0.18007955492079117
3421,7,0,61,0.8265604715589389,0.6042551753793041,0.22847641472833324
3422,7,0,62,0.7966309978071174,0.6017654608276137,0.21545150036137384
3423,7,0,63,0.818815532459006,0.6158396241797185,0.21060212273941445
3424,7,0,64,0.8262362460594779,0.6144542949698254,0.22149009026830094
3425,7,0,65,0.7854379178705997,0.5975727407999353,0.21464835382406716
3426,7,0,66,0.7173869912402395,0.542096222300275,0.17477491170979967
3427,7,0,67,0.8405432576406563,0.6150488307912154,0.1989854991746172
3428,7,0,68,0.7995533960923489,0.6150279071267717,0.22505893107557928
3429,7,0,69,0.7394135574027719,0.5572487535309091,0.19485590048273863
